70
31, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
32, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
33, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
34, 1,0.0140, 0.0100, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
35, 1,0.0195, 0.0140, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
36, 1,0.0060, 0.0040, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
37, 1,0.0260, 0.0186, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
38, 1,0.0260, 0.0186, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
39, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
40, 1,0.0240, 0.0170, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
41, 1,0.0240, 0.0170, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
42, 1,0.0012, 0.0010, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
43, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
44, 1,0.0060, 0.0043, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
45, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
46, 1,0.0392, 0.0263, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
47, 1,0.0392, 0.0263, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
48, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
49, 1,0.0790, 0.0564, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
50, 1,0.3847, 0.2745, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
51, 1,0.3847, 0.2745, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
52, 1,0.0405, 0.0283, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
53, 1,0.0036, 0.0027, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
54, 1,0.0044, 0.0035, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
55, 1,0.0264, 0.0190, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
56, 1,0.0240, 0.0172, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
57, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
58, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
59, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
60, 1,0.1000, 0.0720, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
61, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
62, 1,1.2440, 0.8880, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
63, 1,0.0320, 0.0230, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
64, 1,0.0000, 0.0000, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
65, 1,0.2270, 0.1620, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
66, 1,0.0590, 0.0420, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
67, 1,0.0180, 0.0130, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
68, 1,0.0180, 0.0130, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
69, 1,0.0280, 0.0200, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
70, 1,0.0280, 0.0200, 0, 0, 1, 1, 0, 1, 1, 1.1, 0.93
